sample_id,holeid,from_m,to_m,depth_m,x,y,z,MOD_ALT,WhiteMica,Chlorite,Carbonate,Epidote,Kaolinite,Dickite,Montmor,Alunite,Gypsum,Pyrophyllite,Diaspore,Zunyite,Water_silica,Hematite,Goethite,VNIRMinerals,aiMineral1,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Ni_ppm,P_pct,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ga_ppm,Rb_ppm,Tl_ppm,Cs_ppm,labeled,WhiteMica__z,Chlorite__z,Carbonate__z,Epidote__z,Kaolinite__z,Dickite__z,Montmor__z,Alunite__z,Gypsum__z,Pyrophyllite__z,Diaspore__z,Zunyite__z,Water_silica__z,Hematite__z,Goethite__z,Ag_ppm__z,Al_pct__z,As_ppm__z,Au_ppm__z,Ba_ppm__z,Be_ppm__z,Bi_ppm__z,Ca_pct__z,Cd_ppm__z,Co_ppm__z,Cr_ppm__z,Cu_pct__z,Fe_pct__z,K_pct__z,Mg_pct__z,Mn_pct__z,Mo_ppm__z,Na_pct__z,Ni_ppm__z,P_pct__z,Pb_ppm__z,S_pct__z,Sb_ppm__z,Sc_ppm__z,Si_pct__z,Sr_ppm__z,Ti_pct__z,V_ppm__z,W_ppm__z,Zn_ppm__z,Ga_ppm__z,Rb_ppm__z,Tl_ppm__z,Cs_ppm__z,pc1,pc2,cluster_k5,best_pred,best_p_Arg,best_p_ArgAvd,best_p_Fil,best_p_Oxd,best_p_Pro,best_p_Sk
S00283,SYN-003,127.0,128.5,127.75,187.43,-12.58,127.75,Pro,9.3,33.27,15.07,4.36,0.08,1.59,25.84,2.46,0.0,3.17,0.0,2.06,37.01,5.5,0.07,,Water_silica,0.60678,10.20429,40.80223,,285.60503,1.67071,0.52907,3.59639,0.60558,,62.82364,0.02463,5.44886,1.06958,4.54559,0.09957,5.64689,0.6726,3.9329,0.2451,9.42934,0.07979,1.32994,25.83324,18.91847,269.14895,0.0404,22.81691,,143.07227,15.72552,108.60029,0.21288,3.91164,True,-0.3960758965745852,1.3260571130637642,0.7084205675033404,-0.17858421437437558,-0.796685315722452,-0.6163238625022907,1.5125156613202093,-0.5648297810923556,-0.7771024213772912,-0.44318447928441945,-0.6817498704870906,-0.38228449699408495,3.0769578146763683,-0.30883798037282834,-0.727112985646405,-0.6070973068125955,-0.129997119291396,-0.5093916246079861,-0.32947125946806904,-0.17112638529266913,0.5990833385263685,-0.6782661104232646,-0.028849329560335427,-0.05162295923568036,-0.4286524740977277,0.28733422249351026,-0.48345863183012755,-0.18567906871369472,-0.5697242135622533,1.0456313210482517,-0.34130509967262584,-0.3421633123515772,-0.28994513046257864,-0.9449090275488619,0.8005719290037822,-0.7063159472746214,-0.6192636197288824,-0.6431408190690517,0.9702684883245357,-0.6264239202001034,0.392104955769843,-0.8901673634754552,-0.8861799207816532,-0.37452207770323265,0.1879904069608034,-0.35821253279793397,0.5506682862410762,-0.6668495140588816,0.1518969707019676,1.4560085502497813,-0.6971937903023273,2,Pro,0.1472232174915944,0.05168722349544731,0.12252180710845051,0.11573563485069946,0.4007249702190963,0.162107146834712
S00284,SYN-003,128.5,129.5,129.0,188.52,-13.12,129.0,Arg,20.63,2.53,1.88,4.59,40.11,6.68,12.72,0.0,4.15,4.37,2.14,4.18,1.44,0.0,2.02,,Kaolinite,1.09494,14.20519,17.37372,0.1176,294.43323,0.11535,3.13942,0.21321,0.14573,6.33134,54.38509,0.02234,3.65882,2.39738,0.83418,0.06242,5.198,0.5337,22.7928,0.03613,8.39077,0.62855,1.32922,5.55377,33.30916,52.48206,0.67535,41.81193,,26.75238,16.2613,66.03153,0.34338,2.7062,True,0.11968064683379082,-0.6904689742557039,-0.6593851050271793,-0.14648131240438864,1.845616947392201,0.03280891723541442,0.24280109474880318,-0.735452528516848,-0.28017025225697234,-0.3951303033277326,-0.45344783811532524,-0.08328997542939476,-0.7125409455482627,-0.6148704352009974,-0.5682796543849244,-0.44308322935033556,0.2693084465978867,-0.5691609267631987,-0.4264706758266299,-0.1442490675333219,-0.764086102625851,-0.2443490369387561,-0.48660739277559417,-0.7445423806006889,-0.5293943995623633,0.09272627317659142,-0.4890112149899073,-0.4373670007289497,-0.061650495003874595,-0.5482722467247538,-0.4420471056458937,-0.37383105252584775,-0.4041114887242827,0.368811830279519,-0.6889759939775782,-0.7402015191506629,-0.4402132074396358,-0.6431933540738017,-0.7155835371308489,-0.21073413739545127,-0.661688842915307,0.23003184844826263,-0.7072719939619756,-0.37452207770323265,-0.7396792931643998,-0.3307021051123383,-0.06370067033163188,-0.6211179144745324,-0.2733126428716801,0.4698623516414199,-0.022535272389530972,1,Arg,0.3687795920889414,0.08264139252579566,0.21691213174349983,0.08904378728641467,0.17553684054814395,0.06708625580720451
S00285,SYN-003,129.5,131.0,130.25,189.61,-13.66,130.25,Sk,14.06,18.6,25.01,6.63,16.13,2.27,1.48,1.43,3.71,5.69,3.85,0.0,3.75,0.0,4.74,,Carbonate,0.25396,0.85229,27.33715,0.61424,598.00037,1.01963,3.61994,25.16776,0.16241,8.40141,138.11796,0.56647,13.75084,3.31494,1.75275,0.36817,21.75427,0.47382,11.74667,0.03218,7.31196,2.80584,5.26549,19.35807,39.77294,103.5673,1.27244,37.93323,5.11004,204.0703,7.54807,46.97941,,2.21619,False,-0.1793944184965737,0.36371366150304213,1.7392005815255818,0.13825747028593083,0.2627438954439276,-0.5296027838732847,-0.84497266502731,-0.6362693867213096,-0.3328570364528616,-0.3422707097753771,-0.2710195786033072,-0.6728169094578877,-0.46644192569673343,-0.6148704352009974,-0.3467275205227565,-0.7256392742213029,-1.0633635248992774,-0.5437428673914201,0.01987223291343918,0.7799563744680215,0.02845508542394408,-0.1644724563458179,2.88984507987095,-0.7194083239553299,-0.3312501710292052,2.023754959517273,0.8303455862026428,0.9816178508143641,0.2894476532115388,-0.15378282080596556,0.387074518212159,0.7941603409448714,-0.4533287783766285,-0.40062657497627835,-0.717131778519744,-0.7754000072598825,0.2701969393882189,-0.35598229414787885,0.4319813210727318,-0.024021248416739718,-0.41322767233062485,1.2834372306791983,-0.7438042100773303,-0.027518533727883997,0.6744594381671444,-0.7780959679346973,-0.3386683011693172,-0.5035579166771254,-0.44615987105991267,1.3949625765071398,0.014988808599098026,2,Sk,0.0690210968079279,0.04194191265274316,0.07654238685291194,0.02475394646942764,0.06903099114115899,0.7187096660758305
S00286,SYN-003,131.0,132.5,131.75,190.91,-14.31,131.75,Fil,67.83,1.66,2.77,0.0,44.01,4.82,1.88,5.4,1.85,0.64,2.73,2.61,12.95,1.91,0.0,,WhiteMica,3.87671,14.25405,27.06593,0.20689,105.84389,3.73423,0.82651,0.41884,0.07306,4.40832,6.82038,0.12584,19.82481,1.66068,6.37848,0.02291,2.20558,0.15469,7.04087,0.10117,7.09264,3.64752,1.87924,2.07394,9.12217,36.99482,0.08666,258.91154,1.71273,54.02356,2.59875,51.31485,0.94442,,False,2.2682869000443246,-0.7475404672930471,-0.5670919246972201,-0.7871435734576074,2.1030483444980503,-0.20439873901451308,-0.8062618550708647,-0.3609147902679621,-0.5555784423718478,-0.5444987002597674,-0.3905047544240442,-0.30471516356928324,0.5136926988201799,-0.5085937099788513,-0.7328146949737403,0.49154771186195373,0.27418486689065835,-0.5444347863453158,-0.3462234981498403,-0.7184063835440126,2.4076211723438954,-0.6288228195476225,-0.45878481445018626,-0.854044292855979,-0.7134632061021585,-1.0042004112601832,-0.23805385383829109,1.835646223600837,-0.34354378349759174,1.8327849662492575,-0.5491888729676653,-0.5849366219354823,-0.7156319454900743,-0.7284176880133991,-0.225367835338981,-0.7825557922564195,0.5448218227900943,-0.6030609883619842,-1.0048651827429094,-0.9094000540261544,-0.7370134920610468,-0.8085539836131177,1.3375187532159953,-0.39170491811318026,-0.5221872772016919,-1.0322262265350048,-0.2760975392048254,-0.41049323543869143,-0.5038367557787101,-0.34053484431180575,-0.4159620917614381,3,Arg,0.3263046974670553,0.0977498114371558,0.24390739045374482,0.1260368223089833,0.14813186091328392,0.05786941741977684
S00287,SYN-003,132.5,133.5,133.0,192.0,-14.85,133.0,Arg,28.27,0.81,1.99,0.0,77.81,5.92,13.11,0.0,4.78,0.0,0.46,3.53,2.79,3.34,4.81,,Kaolinite,0.39624,12.13506,20.8809,0.06486,270.13297,2.43655,0.48129,0.34155,,2.97703,128.36586,0.07784,2.97222,0.98858,,0.05039,5.33574,0.52959,3.62289,0.25648,17.95429,0.18282,6.44012,8.11065,8.85976,,0.27686,12.07861,1.39586,13.66229,11.89397,58.46896,5.29472,3.47364,False,0.4674635234127841,-0.8032999719847045,-0.6479780827392068,-0.7871435734576074,4.334120452748745,-0.0641146412322979,0.28054413445633725,-0.735452528516848,-0.2047323567037673,-0.5701275941033337,-0.6326756018464308,-0.17496282402234223,-0.5687168430376287,-0.42902527172352745,-0.3410258111954214,-0.6778354333877025,0.06270132542155608,-0.5602136355725631,-0.47386944557322946,-0.21823083161374096,1.270291087736851,-0.6862085540691704,-0.46924246692682287,-0.23284282269216122,-0.8504642992329339,1.7988542144208375,-0.3544398764013595,-0.5339061474081713,-0.6007183174959998,-0.4616822965839092,-0.474669617943563,-0.3641139402453246,-0.4074896293467132,-0.9665033415767929,0.8816891006720974,-0.42817118479866,-0.5856468036742117,-0.2702750821627287,-0.5030276208842032,-0.9169800349656207,-0.4530392476710623,-0.4729970262024694,-0.9873204823903138,-0.42567289266368313,-0.844074851524298,-0.5549492142693297,-0.17284663182799836,1.113998547486935,-0.00260413324784127,0.16789721835434598,-0.5956370860807604,1,Arg,0.31406791629488257,0.07231858052318978,0.1961005222098976,0.08418236054017683,0.25812842535574787,0.07520219507610537
S00288,SYN-003,133.5,135.0,134.25,193.09,-15.39,134.25,Fil,56.64,2.63,0.19,0.0,9.45,5.35,6.31,4.16,3.11,1.55,4.22,4.61,9.72,0.78,5.95,,WhiteMica,1.46659,4.48186,23.06073,0.02729,33.48568,0.42034,3.6491,11.09349,0.53654,16.70418,17.70517,0.01232,6.87192,0.97105,7.46313,0.06826,0.6614,6.30248,3.83457,0.00882,47.06572,0.70382,9.21764,11.84653,34.44001,551.76809,0.06692,30.71393,0.56655,170.68583,,49.9052,,2.67737,True,1.7589033412853021,-0.6839090325272735,-0.834638447451484,-0.7871435734576074,-0.1781898821630142,-0.1368073100830822,-0.377539634803233,-0.4469197523843729,-0.40470265126543786,-0.5080576168259465,-0.23154679730538522,-0.022644860206367873,0.16958021651695937,-0.5714694688799116,-0.24816940215024805,-0.31821467828337197,-0.7011181544114461,-0.5546525940075213,-0.5076345532596107,-0.938699829848761,-0.49678268228778416,-0.15962520526346952,0.9855389015509611,-0.15565504981095532,0.46347945470241236,-0.7531778231798489,-0.5133067971999479,0.014409772057253868,-0.6074260538164761,2.2985991729213824,-0.42621040807163035,-0.6938735352601391,4.337433538006841,-0.9517583836933942,-0.8836429498880963,0.5216516039198165,-0.4156539747459053,-0.0676125455060845,-0.19246029023610137,-0.17806837981991863,1.7666679871667041,-0.843379926511573,-0.8118004530973059,-0.5145736436798017,0.4082129581048022,-0.5549492142693297,-0.29644215811392016,-0.5035579166771254,-0.28348220183714357,-0.2494688588359314,-0.2780276075823595,3,Pro,0.15074525077297146,0.022197172618725634,0.14871232496269782,0.054077578302952865,0.5240699454982366,0.10019772784441572
S00289,SYN-003,135.0,137.0,136.0,194.61,-16.14,136.0,Arg,14.23,0.0,0.66,0.39,61.17,11.7,24.92,1.6,2.24,0.0,0.0,0.0,3.17,1.24,3.6,,Kaolinite,0.09556,9.52161,,0.19198,358.70109,0.56255,1.74556,0.11222,0.10476,9.76061,39.50093,0.07268,4.55414,2.57614,2.76394,0.1618,,0.09001,2.05682,0.19384,16.3334,3.45868,1.2823,6.13509,31.02067,91.09056,0.17016,27.0572,1.38727,83.40853,69.37051,73.5758,0.11071,5.27105,True,-0.17165579427950187,-0.8564354999849898,-0.785899352221056,-0.7327082179432817,3.2357464917637873,0.6730145271142511,1.4234807984203852,-0.6244783838505114,-0.5088787927436733,-0.5701275941033337,-0.6817498704870906,-0.6728169094578877,-0.528233021590191,-0.5458740272033737,-0.4395839295679299,-0.7788591813624494,-0.19813127003780193,-0.3895177883451361,-0.359623491644755,0.05141343387503373,-0.3721450895592473,-0.4760496334285436,-0.5002717519891474,-0.80627753052637,-0.2011494326859277,-0.25052888972519993,-0.36695137382688936,-0.3114808533289485,0.0067508138750949674,0.280483225978514,-0.17255207055508986,-0.4739037640351442,-0.768794508862047,-1.075590814141297,0.4351882541603858,-0.48105619456993853,0.4832067636445638,-0.6466168852166665,-0.6672578412700733,-0.2768395090663453,-0.47391027704151056,-0.6612405979990845,-0.8462420058432002,-0.4265937273952412,-0.2878374483969355,2.396269937786088,0.04518117842324807,-0.7026533265457241,0.6314183079631772,0.6037961170298018,-0.21343273724311207,1,Arg,0.3722026106433992,0.08241584605796519,0.24050999194645,0.11148676419146084,0.1506127386759975,0.042772048484727335
S00290,SYN-003,137.0,138.5,137.75,196.13,-16.9,137.75,Pro,6.74,34.14,12.06,4.09,3.82,0.0,44.9095,0.0,3.13,0.09,0.0,0.0,3.26,3.86,2.55,,Montmor,3.09239,6.6953,28.22201,0.06882,117.54159,0.11022,0.42386,3.20449,0.5932,31.65614,17.88815,0.00964,4.32761,1.75134,1.10703,0.60573,1.03634,3.65439,5.67897,0.22672,23.76714,0.21875,1.51215,2.97174,18.52011,325.77724,0.20127,60.53615,1.48305,77.19589,13.78559,21.89023,1.27653,2.49443,True,-0.5126104730199023,1.3831286061011074,0.39628295762336585,-0.21627022973044735,-0.5498152067029966,-0.8190981492965835,3.358005137481294,-0.735452528516848,-0.402307797438352,-0.5665235309065821,-0.6817498704870906,-0.6728169094578877,-0.5186447480894821,-0.4000912941761369,-0.525109569477958,0.22802853529033823,-0.48020813122616934,-0.5414854696864417,-0.47031049357860427,-0.6827929176105816,-0.7685822059286946,-0.6957551120135896,-0.08187499918892745,-0.07027761278901046,1.8946603226240957,-0.748957979419249,-0.5198050167930525,-0.3433320227103119,-0.3088533456873021,-0.43109398065690774,1.0312810037844207,-0.6674227288243952,2.160883562130413,-0.8232833254916717,0.6695584302987172,-0.23851449677604494,-0.5739234978327644,-0.6298458146031228,-0.9302301972894509,-0.6379309557820013,0.6675256295615067,-0.6063553354068381,-0.5309146444295435,-0.41632625934068523,-0.3373842446136946,-0.4578211482373266,-0.7007651378604695,-0.29411069491793895,-0.3480128684046733,3.1895133203692696,-0.21581336779332555,2,Pro,0.12225064985143448,0.013622431779261885,0.08731058201129846,0.034137713071838945,0.6467095209767931,0.09596910230937308
S00291,SYN-003,138.5,140.0,139.25,197.44,-17.54,139.25,Arg,21.1,0.0,0.97,0.06,64.91,7.97,8.67,2.61,3.46,0.04,5.01,1.27,0.76,5.07,2.92,,Kaolinite,0.71499,4.70505,5.75867,0.02495,123.70366,0.05118,1.06095,1.89026,0.34944,2.10243,44.23445,0.02956,1.97411,1.04313,5.81065,0.11531,1.04576,5.91111,4.18898,0.24769,25.37519,0.02565,0.52948,16.57482,8.03389,156.22899,0.41248,102.04807,3.51643,34.93585,8.64452,39.02461,1.65465,4.64436,False,0.14107566672804836,-0.8564354999849898,-0.7537522894094972,-0.7787689033784805,3.4826166007832424,0.19732390463455773,-0.14914585606020564,-0.5544259550298865,-0.36279270929143503,-0.5685257882381108,-0.14726707507468678,-0.4937022668224365,-0.7849856786647302,-0.3327641541139397,-0.49497196303347185,-0.5707404497940133,-0.6788429140278252,-0.5987924924495314,-0.5097375703473438,-0.6640325912195458,-0.820326833414053,-0.5898519847140914,-0.25969568251626723,-0.4375844262106359,-0.9341797978755401,-0.14136551210100823,-0.4715048174293791,-0.6742450458818066,-0.5798451277480261,1.5889244757918448,-0.2986219455940461,-0.6667581782386357,4.0157540014130095,-0.9270713063906005,0.8190335700073793,-0.18604841952052212,-0.6369285175372865,-0.7015466105996898,0.20060704699906504,-0.9408361336603239,-0.15709918703100298,-0.23373186025067066,-0.13992734641646945,-0.19835106417704873,-0.6744148129376425,-0.7217970981824268,-0.45347507909154416,-0.161604699248712,0.4103582695286891,-0.09743689757454937,-0.17704918341814144,1,Pro,0.17011795414352748,0.04005532375230125,0.11450357241259682,0.06016073372286783,0.5398934920961223,0.07526892387258433
S00292,SYN-003,140.0,141.5,140.75,198.74,-18.19,140.75,Fil,79.47,1.32,1.9,2.38,5.64,2.97,6.01,31.01,5.75,0.78,0.0,3.11,6.68,3.3,0.0,,WhiteMica,2.37012,5.60009,106.31078,0.18705,228.63727,0.45205,1.40339,0.68162,0.54061,11.52936,54.73655,0.02795,1.44374,2.63285,0.99949,0.09406,,0.20937,15.00459,0.3282,6.73191,0.33941,1.8941,6.18783,68.11042,51.68118,0.22031,61.61466,1.1908,5.82059,4.77484,402.39042,0.61537,1.18772,True,2.798155052319126,-0.7698442691697102,-0.6573111009748206,-0.4549483269855681,-0.42968055472026695,-0.44033108528460235,-0.406572742270567,1.415365112797587,-0.0885819460901024,-0.5388923797314873,-0.6817498704870906,-0.23419758772855442,-0.15429035506254254,-0.43125096230409593,-0.7328146949737403,-0.014642817808372342,-0.5895143995202035,-0.34227044111403576,-0.3640542071330132,-0.3445638456535845,-0.4689909794158209,-0.5329283680940844,-0.42322960785411223,-0.14952221944245342,-0.03184713652298461,0.10083156494673261,-0.4754085986028487,-0.74881752945923,0.028450513061301898,-0.4772781504679254,-0.35624691536341196,-0.4739037640351442,-0.6706887023673241,-0.17369019370510302,1.3929126113971926,-0.7943253815405741,-0.5345543332675255,-0.6019767242361749,-0.6628735138777638,0.7945358121850228,-0.6655840498732829,-0.5727643550225123,-0.5207565088679968,-0.4476550079201798,-0.9066136614171874,-0.9204916216928156,4.70840084910124,-0.5258034487967765,-0.8089446892774013,-0.4086590570644098,0.07102520624904124,3,Arg,0.26782186837003064,0.10447665975426827,0.2665605486359365,0.16695360544091514,0.150662487054102,0.04352483074474748
S00293,SYN-003,141.5,143.0,142.25,200.05,-18.84,142.25,Fil,83.19,2.4,4.68,2.28,4.03,4.05,5.81,4.43,6.97,5.53,0.0,2.08,5.0,4.37,2.86,,WhiteMica,4.8228,26.07102,231.9103,2.97697,190.49533,1.25256,,0.13075,,5.56584,11.75989,0.33028,2.41013,0.63899,0.12436,0.02203,20.98548,0.16733,11.87546,0.14476,6.22597,3.9959,16.39204,7.40717,34.62907,129.51924,0.12592,272.81153,3.95716,22.93936,15.69392,43.22843,2.48215,,False,2.9674943587162272,-0.6989968985026631,-0.36902453769697047,-0.46890611045077984,-0.5359535160896046,-0.3025976074620638,-0.42592814724878963,-0.42819286547192864,0.0575041373621359,-0.3486779332362687,-0.6817498704870906,-0.37946379396045576,-0.3332714604091093,-0.3717137392738885,-0.49985914245690205,0.8094190625385138,1.4535649796019678,-0.021849054460353304,2.143317345605577,-0.46068638947202517,0.23260271550803158,-0.5498139567410308,-0.4977645673547565,-0.23284282269216122,-0.6026669975624951,-0.8902865384111257,0.2576536139282444,-0.6129386102059048,-0.7344865742144994,-0.8531118172590345,-0.5515752246569379,0.7399246886278726,-0.7052427246950567,-0.39165547177426147,0.08534372116557708,-0.8108327582556384,0.6584918837153214,0.45586959071235106,-0.561508596120112,-0.17260718856800183,-0.2870062942702803,-0.7392902288920764,1.46843824652078,-0.15110548894542972,-0.7700887366393844,-0.35983508219295585,-0.3928039083311207,0.1283791984987895,-0.5038367557787101,0.210982839811569,-0.550061610804186,3,ArgAvd,0.060548586297767826,0.3387355937409947,0.18826773972849326,0.3220128668428165,0.021078823010912483,0.06935639037901513
S00294,SYN-003,143.0,145.0,144.0,201.57,-19.59,144.0,Fil,51.42,0.0,2.39,22.73,8.86,5.82,7.61,5.28,38.48,4.52,0.23,30.07,5.06,1.93,33.23,Goethite,WhiteMica,3.29909,4.41708,27.03392,0.42725,330.42515,1.09156,1.28648,1.91581,,30.03839,20.99127,0.13963,1.05882,2.3872,1.50225,0.1325,5.44795,0.6226,6.38597,0.01719,40.26343,2.48136,5.60075,10.6244,16.07296,55.615,0.09969,20.43277,7.00373,389.32183,6.04717,,0.55605,0.87959,False,1.5212820565022729,-0.8564354999849898,-0.606498001692034,2.385460608185021,-0.21713463198159139,-0.07686774103068106,-0.2517295024447857,-0.36923785111793733,3.8305963419359306,-0.3891235313331468,-0.6572127361667607,3.5681101016035446,-0.32687927807530337,-0.5074808646885671,1.9738681757026708,0.2974764822983872,-0.7075834533587598,-0.5445164481907336,-0.1481804018024627,-0.034672226205644,0.0914969393369155,-0.5523622543779444,-0.2562386632281567,-0.23284282269216122,1.7398115369745686,-0.6773945212796021,-0.20461711943944288,-0.8029390679674823,-0.06554580337480721,-0.2613626472673745,-0.2520067347547332,-0.35619788703639843,-0.33104173170869233,-0.7740359463176216,-0.8239811988455831,0.29971231555535605,0.1643250139934841,-0.3315199529083895,-0.29405714340187883,-0.7086193836468503,-0.6464512921125394,-0.7855660385286763,-0.908635361452306,0.17548210920625856,2.151869976320465,-0.8551619295482524,-0.28555999154516437,-0.5465911766691413,-0.9176351576793526,-1.1123476486327692,-1.7911502374219725,3,Arg,0.24597136007490783,0.12235028046897196,0.21736621308193085,0.10508878838890132,0.2382977564697067,0.07092560151558137
S00295,SYN-003,145.0,147.0,146.0,203.31,-20.45,146.0,Fil,9.66,6.18,0.0,3.53,7.78,5.87,4.94,3.92,7.42,1.49,1.48,1.43,4.81,0.44,12.17,,WhiteMica,1.46172,10.62599,284.40893,0.29305,620.54659,1.48677,2.79199,0.41595,0.53423,34.09872,9.94946,0.06984,1.52022,1.55444,3.10656,0.18229,2.32065,0.13063,15.81976,0.33272,10.20764,0.99043,8.03333,12.42687,21.17259,20.0946,0.54046,37.41963,4.16153,35.67791,8.94084,67.62862,0.85568,2.87852,True,-0.3796882217619625,-0.4510311011679986,-0.854341485948891,-0.2944338171356331,-0.2884233265647496,-0.07049119113148948,-0.5101241589040582,-0.4635658740843234,0.11138834847156809,-0.510460325623781,-0.5238587452954024,-0.4711366425534033,-0.3535133711328282,-0.5903878388147439,0.25846819807867993,-0.31985092164055245,-0.08790979965443674,0.11208206105679684,-0.26878933050920656,0.8485979910163725,0.4378721803343492,-0.3021021385690825,-0.45917584324637567,-0.15913584542551049,2.128460691563562,-0.9320382694172616,-0.3738375468285376,-0.7380640864967672,-0.38419580327439706,0.4276249431130767,-0.1169880408810048,-0.5768188049606036,-0.7354076300097042,-0.1169080351742539,1.425131382569494,-0.680922241899805,-0.32213834192605517,-0.15402606144398248,-0.14421606272656698,-0.5613113610930959,-0.8192103936384625,-0.007945428024515143,-0.7486416417417658,-0.12919734062313268,-0.6684967659237147,-0.7065821033491075,-0.04065084419498371,-0.4415907231560489,-0.21252809896156347,-0.10254394317707366,-0.5224051461885085,3,Oxd,0.14727664087125664,0.2275641927695442,0.19950866515643842,0.329144957125294,0.043307614123079194,0.053197929954387546
S00296,SYN-003,147.0,148.0,147.5,204.62,-21.1,147.5,Pro,7.5,25.04,11.96,10.29,16.93,2.22,21.83,4.66,0.0,1.19,0.0,0.0,2.94,19.76,6.2,Hematite,Chlorite,0.45724,4.94752,19.38348,0.19589,26.98598,,0.56994,4.81733,2.45652,6.53304,8.77141,0.04088,2.22416,0.82415,2.6149,0.13191,2.17134,0.2415,9.92095,0.00881,13.30161,0.22125,0.94383,3.15841,4.93679,239.9857,0.78127,18.26805,1.36681,125.16909,8.04035,76.70153,,2.92647,True,-0.4780142706376988,0.786173908813952,0.38591293736157267,0.6491123451126803,0.31555033587589676,-0.5359793337724764,1.124439791506845,-0.41224033217614275,-0.7771024213772912,-0.5224738696129526,-0.6817498704870906,-0.6728169094578877,-0.5527363872031139,0.48462071159984266,-0.22780615455262232,-0.6573403933901651,-0.6546434537660905,-0.5640337568023494,-0.35610947591268816,-0.9584880655299225,-0.37232037623772074,-0.6714723123527715,0.13634883598274478,2.737443635917846,-0.5100879553864959,-0.9592061945575756,-0.44405711377492213,-0.639086855338347,-0.6636363484815053,0.2164764501868638,-0.2536066750918591,-0.5873521433852072,-0.6442800264065714,-0.5278004435839821,-0.8837142303552916,-0.579974840359884,-0.5731077932793657,-0.6713134450189988,-0.914712138997407,-1.0302990312923546,0.25026486197653336,0.4168993191577047,-0.9290241563756644,-0.42878700779194423,0.045209687155381116,-0.7528191129922486,0.09029293358426319,-0.5035579166771254,-0.1956141082437704,1.8775011060564017,-0.4504781637533684,2,Pro,0.11672876818866706,0.018833019223482194,0.11943421341365254,0.032109675498230114,0.6378668689537818,0.07502745472218635
S00297,SYN-003,148.0,150.0,149.0,205.92,-21.75,149.0,Fil,38.25,29.6,20.15,0.69,3.52,7.53,5.13,3.95,5.85,0.0,2.52,0.0,8.65,0.0,2.58,,WhiteMica,1.8398,10.62832,87.35564,0.42705,392.65987,0.37655,2.36528,0.05458,0.16309,4.41606,8.6624,,4.66068,3.15733,1.22311,0.01741,,0.28772,7.90098,0.00929,4.89007,2.30568,2.31807,5.5697,7.80745,,0.12849,22.89126,2.57377,33.43722,13.62435,113.10579,1.19016,2.05268,False,0.921766286273825,1.0853072516303728,1.2352175968024335,-0.6908348675476466,-0.569617621864985,0.1412102655216717,-0.49173652417474667,-0.4614851088718296,-0.07660767695467308,-0.5701275941033337,-0.4129082248904324,-0.6728169094578877,0.05558629823075311,-0.6148704352009974,-0.5226659797662428,-0.19282199176729098,-0.0876772564845194,-0.3906275705283415,-0.14836014685269633,0.15480041205629,-0.535161700539543,-0.3730339118663702,-0.5080706792598594,-0.7183836741640323,-0.7127223440400802,-0.9617201587522581,-0.4032250175257123,-0.2965008348506434,0.22913924924860304,-0.38124221915734546,-0.5641035710256188,-0.4739037640351442,-0.606290328214664,-0.6685051515192094,-0.8802927679299145,-0.8544193585514334,0.10700382361704484,-0.5710416326197986,-0.7142592607683255,-0.9473770844012741,-0.4530392476710623,-0.7347561522330577,-0.8854796422687037,-0.29940276010843075,-0.6863666265328808,-0.4661002578719256,0.6156934204906606,-0.32437765473479896,-0.5038367557787101,1.2962964824433072,-0.1184533388021776,2,Fil,0.2572494983034332,0.14732908649533547,0.2756871796724454,0.14215032263908342,0.11389004115984187,0.06369387172986064
